||rk||2 / ||r0|||2;||ek||A
2.65841e-05;0.157189
2.36949e-05;0.157062
2.6747e-05;0.156948
2.35031e-05;0.156853
2.86011e-05;0.156748
2.55293e-05;0.156646
2.44213e-05;0.15651
2.01218e-05;0.156439
1.97202e-05;0.156375
2.21114e-05;0.15632
2.38996e-05;0.156213
3.02843e-05;0.156088
2.55529e-05;0.155972
2.32218e-05;0.155874
1.82246e-05;0.155818
1.57917e-05;0.155761
1.4597e-05;0.155721
1.19845e-05;0.155688
1.42642e-05;0.155666
1.24117e-05;0.155639
1.74916e-05;0.155592
1.73978e-05;0.155542
1.51914e-05;0.155496
1.15461e-05;0.155472
1.17007e-05;0.155451
1.21095e-05;0.15543
1.44538e-05;0.155397
1.49415e-05;0.155366
1.71097e-05;0.155323
1.769e-05;0.155284
2.02633e-05;0.15521
2.27257e-05;0.155145
2.21675e-05;0.155063
2.03634e-05;0.155001
1.99653e-05;0.154923
2.39262e-05;0.154843
2.81463e-05;0.154741
3.06072e-05;0.154601
3.22332e-05;0.154419
3.14627e-05;0.154252
3.19725e-05;0.154092
3.33917e-05;0.153896
3.58336e-05;0.153676
3.30305e-05;0.153498
3.31862e-05;0.153317
3.4564e-05;0.153118
3.11576e-05;0.152914
2.74652e-05;0.15279
1.94814e-05;0.152703
2.00706e-05;0.152642
1.68499e-05;0.152593
1.82132e-05;0.152532
1.98651e-05;0.152483
1.93626e-05;0.152413
2.08159e-05;0.152352
2.02082e-05;0.152272
2.43481e-05;0.152204
1.87776e-05;0.152125
1.58399e-05;0.152075
1.0735e-05;0.152047
1.18512e-05;0.152025
1.16106e-05;0.152007
1.2839e-05;0.151974
1.24002e-05;0.151952
1.3186e-05;0.151924
1.56268e-05;0.151897
1.79329e-05;0.151845
1.80465e-05;0.151794
1.72708e-05;0.151732
2.22481e-05;0.151659
3.23289e-05;0.151521
4.67383e-05;0.151241
5.46368e-05;0.150803
4.97794e-05;0.150374
4.58571e-05;0.150008
4.21647e-05;0.149736
3.90913e-05;0.149395
3.27578e-05;0.149196
2.41741e-05;0.14904
2.66925e-05;0.148958
2.53783e-05;0.148839
3.49656e-05;0.148665
2.77313e-05;0.148481
2.24272e-05;0.148354
1.60511e-05;0.148298
1.462e-05;0.148252
1.23461e-05;0.148229
1.19005e-05;0.1482
1.17847e-05;0.148179
1.21277e-05;0.148153
1.33122e-05;0.148129
1.45962e-05;0.148088
1.64881e-05;0.14805
1.78662e-05;0.148004
1.91848e-05;0.147951
2.35937e-05;0.147864
2.52358e-05;0.147773
3.39069e-05;0.147587
4.09524e-05;0.147365
4.79209e-05;0.146967
5.56952e-05;0.146575
5.13358e-05;0.146008
5.34331e-05;0.145566
4.11982e-05;0.145111
3.84462e-05;0.144845
2.99991e-05;0.144659
3.16288e-05;0.144483
3.42773e-05;0.144307
3.1388e-05;0.144124
3.10379e-05;0.143895
3.62422e-05;0.143728
3.12341e-05;0.143515
2.78398e-05;0.14337
1.54291e-05;0.143275
1.39771e-05;0.143224
1.3629e-05;0.143194
1.3603e-05;0.143158
1.36653e-05;0.143127
1.30202e-05;0.143091
1.28388e-05;0.143064
1.51287e-05;0.143029
1.56569e-05;0.142989
1.66975e-05;0.14294
1.74058e-05;0.142898
2.36879e-05;0.14281
3.72329e-05;0.142657
5.09874e-05;0.142267
7.07292e-05;0.141678
6.05397e-05;0.140892
6.14975e-05;0.14023
4.76774e-05;0.139692
3.74958e-05;0.139288
2.83774e-05;0.139099
1.91087e-05;0.138994
1.87717e-05;0.138938
1.59588e-05;0.138886
1.67841e-05;0.138822
1.6239e-05;0.138778
1.4762e-05;0.138733
1.41028e-05;0.138699
1.3743e-05;0.138665
1.39878e-05;0.138633
1.27278e-05;0.138599
1.32521e-05;0.138565
1.46878e-05;0.138523
1.61827e-05;0.138485
1.6569e-05;0.138434
1.76878e-05;0.138391
1.48699e-05;0.138338
1.72009e-05;0.138295
1.78556e-05;0.138238
2.74816e-05;0.138147
3.25184e-05;0.137981
4.61843e-05;0.137628
5.25052e-05;0.137232
5.82574e-05;0.136738
5.65586e-05;0.136126
4.89537e-05;0.135529
3.36754e-05;0.135165
3.04028e-05;0.134998
2.23708e-05;0.134874
2.16071e-05;0.134767
2.19234e-05;0.134686
2.00113e-05;0.13461
1.70317e-05;0.134546
1.41254e-05;0.134506
1.28343e-05;0.134474
1.33077e-05;0.134445
1.36897e-05;0.134405
1.51736e-05;0.134371
1.3612e-05;0.134331
1.77041e-05;0.134287
1.70138e-05;0.134234
1.73578e-05;0.134167
1.51032e-05;0.134114
1.62821e-05;0.134073
1.62513e-05;0.134029
1.78541e-05;0.133977
1.83324e-05;0.133914
2.11992e-05;0.133842
2.82651e-05;0.133738
3.9269e-05;0.133517
5.73845e-05;0.133111
6.26195e-05;0.132396
6.24616e-05;0.131624
4.52815e-05;0.131103
3.95146e-05;0.130715
2.97618e-05;0.130499
2.26661e-05;0.130342
1.67608e-05;0.130276
1.37389e-05;0.130229
1.19964e-05;0.1302
1.30294e-05;0.13017
1.05845e-05;0.130143
8.84035e-06;0.130121
8.31247e-06;0.130109
1.03522e-05;0.130093
1.12141e-05;0.130071
1.31807e-05;0.130036
1.78788e-05;0.129994
2.23649e-05;0.129911
3.22829e-05;0.129742
4.67112e-05;0.129426
4.57691e-05;0.129002
4.57397e-05;0.128617
3.80111e-05;0.128304
3.96108e-05;0.128003
3.4914e-05;0.127775
3.03309e-05;0.127516
2.77539e-05;0.127338
2.82146e-05;0.127194
2.95163e-05;0.127027
3.11629e-05;0.126869
2.26193e-05;0.12671
1.8191e-05;0.126637
1.27566e-05;0.126587
1.47551e-05;0.126545
1.45873e-05;0.126508
1.31293e-05;0.126467
1.12551e-05;0.126439
1.16455e-05;0.126415
1.14157e-05;0.126389
1.10045e-05;0.126364
1.01233e-05;0.126344
1.24007e-05;0.126322
1.60739e-05;0.126282
2.54875e-05;0.1262
3.73631e-05;0.125995
4.32272e-05;0.125686
4.7576e-05;0.125205
5.45069e-05;0.124696
5.42822e-05;0.124065
4.96395e-05;0.123582
4.07533e-05;0.123128
3.33052e-05;0.12286
2.6431e-05;0.122676
2.33091e-05;0.122536
2.16211e-05;0.12243
1.61825e-05;0.122362
1.42375e-05;0.122306
1.42998e-05;0.122267
1.31278e-05;0.122229
1.3288e-05;0.12219
1.38792e-05;0.122155
1.20017e-05;0.122122
1.14948e-05;0.122096
1.11272e-05;0.122066
1.22117e-05;0.122029
1.26091e-05;0.121997
1.39187e-05;0.121963
1.48824e-05;0.121913
1.79766e-05;0.121857
1.86235e-05;0.121791
2.53297e-05;0.121665
3.03878e-05;0.121526
3.42055e-05;0.12129
4.00769e-05;0.12105
4.05585e-05;0.120681
3.70763e-05;0.120341
3.29235e-05;0.120112
2.4235e-05;0.119945
2.51512e-05;0.119819
2.06209e-05;0.119714
1.92372e-05;0.119622
1.42013e-05;0.119565
1.242e-05;0.119516
1.12862e-05;0.119491
1.09189e-05;0.119464
1.13973e-05;0.119439
1.27424e-05;0.119406
1.45513e-05;0.119371
1.71258e-05;0.119312
1.81496e-05;0.119253
1.80319e-05;0.119175
1.86469e-05;0.119118
1.89504e-05;0.119043
2.14217e-05;0.11896
2.3675e-05;0.118859
2.62368e-05;0.11873
2.51464e-05;0.118604
2.44021e-05;0.118469
3.01503e-05;0.118305
3.07177e-05;0.118087
2.81276e-05;0.117907
2.29517e-05;0.117789
2.61767e-05;0.117651
2.53678e-05;0.117501
1.85088e-05;0.117402
1.18077e-05;0.117345
1.08733e-05;0.117324
8.80203e-06;0.117304
1.0118e-05;0.117285
1.20101e-05;0.11726
1.38886e-05;0.117226
1.5776e-05;0.117177
1.92313e-05;0.117121
2.38389e-05;0.117021
2.47741e-05;0.1169
1.96605e-05;0.116776
1.95336e-05;0.116704
1.90612e-05;0.116622
2.03941e-05;0.116531
2.01356e-05;0.116423
1.82611e-05;0.116343
1.75563e-05;0.116266
1.99395e-05;0.116193
1.79375e-05;0.116097
1.98747e-05;0.116008
2.64388e-05;0.115897
3.68857e-05;0.115695
4.18209e-05;0.115312
4.60085e-05;0.114901
3.51235e-05;0.114494
3.39454e-05;0.114235
2.67721e-05;0.114046
2.69423e-05;0.113891
1.91478e-05;0.113775
1.65541e-05;0.113707
1.39083e-05;0.113665
1.31018e-05;0.113619
1.19079e-05;0.11358
9.27288e-06;0.113558
7.79902e-06;0.113543
8.7187e-06;0.113529
1.02913e-05;0.113509
1.15899e-05;0.113485
1.33053e-05;0.113449
1.63775e-05;0.113398
2.22655e-05;0.113313
2.3257e-05;0.113208
2.10052e-05;0.113094
1.99606e-05;0.113012
2.53147e-05;0.112905
2.79936e-05;0.112754
3.23572e-05;0.112514
2.70673e-05;0.112328
2.51088e-05;0.112164
2.20854e-05;0.112051
2.08015e-05;0.111934
1.56371e-05;0.111855
1.41263e-05;0.111806
1.25392e-05;0.111772
1.51937e-05;0.111729
1.69465e-05;0.111672
2.06835e-05;0.111592
1.81817e-05;0.111517
1.93309e-05;0.111425
2.31063e-05;0.11133
2.48773e-05;0.111186
2.19883e-05;0.111055
2.03949e-05;0.110954
1.7994e-05;0.110872
1.48809e-05;0.11081
1.00687e-05;0.110778
7.19053e-06;0.110761
6.21873e-06;0.110751
5.75673e-06;0.110745
7.02525e-06;0.110734
9.37518e-06;0.11072
9.04166e-06;0.110699
1.08909e-05;0.11068
1.45278e-05;0.110645
2.16835e-05;0.110567
2.629e-05;0.110418
2.85464e-05;0.110272
2.84283e-05;0.110086
3.88901e-05;0.109806
4.12723e-05;0.109433
3.64356e-05;0.109071
2.78658e-05;0.108835
2.54908e-05;0.108683
2.25146e-05;0.10856
1.80952e-05;0.108466
1.6274e-05;0.108381
1.64247e-05;0.108318
1.59917e-05;0.108255
1.72898e-05;0.108199
1.49169e-05;0.108143
1.19604e-05;0.108096
9.76556e-06;0.108071
8.38117e-06;0.108052
8.39186e-06;0.108034
8.4133e-06;0.108018
7.93172e-06;0.108001
9.72344e-06;0.107983
1.13315e-05;0.10796
1.21279e-05;0.107927
1.22719e-05;0.107891
1.40388e-05;0.107848
1.64113e-05;0.107797
1.78577e-05;0.107733
1.66442e-05;0.107653
1.46453e-05;0.10759
1.12934e-05;0.107555
9.84731e-06;0.107526
9.8242e-06;0.107503
9.92261e-06;0.107482
1.04041e-05;0.10746
1.42233e-05;0.107422
1.83323e-05;0.107367
2.28768e-05;0.107274
2.152e-05;0.107165
2.41179e-05;0.107029
2.39495e-05;0.106889
2.43272e-05;0.106757
2.20889e-05;0.106639
2.27636e-05;0.106518
2.10111e-05;0.10642
2.07178e-05;0.106318
2.0133e-05;0.106205
1.74352e-05;0.106127
1.30388e-05;0.106072
1.25171e-05;0.106036
1.20781e-05;0.105998
1.31754e-05;0.105963
1.23879e-05;0.105926
1.26627e-05;0.105889
1.26358e-05;0.105854
1.13651e-05;0.105819
8.79417e-06;0.10579
6.99546e-06;0.105777
6.2139e-06;0.105766
7.291e-06;0.105756
7.62633e-06;0.105743
7.81554e-06;0.105728
7.86102e-06;0.105713
8.11604e-06;0.105699
7.92073e-06;0.105686
8.17607e-06;0.105671
8.44042e-06;0.105655
9.57143e-06;0.105636
1.24323e-05;0.105609
1.32737e-05;0.105569
1.28623e-05;0.105526
1.19951e-05;0.10549
1.34366e-05;0.105452
1.87933e-05;0.105387
2.38994e-05;0.105277
2.40724e-05;0.105104
2.44545e-05;0.10495
2.32113e-05;0.104817
2.23513e-05;0.104685
1.57411e-05;0.104601
1.13415e-05;0.104558
1.07588e-05;0.104532
1.22374e-05;0.104501
1.2094e-05;0.104452
1.08348e-05;0.104417
1.06862e-05;0.10439
1.06982e-05;0.104365
1.0333e-05;0.104339
8.2764e-06;0.104318
8.36347e-06;0.1043
9.64337e-06;0.10428
1.01109e-05;0.104255
9.33904e-06;0.104231
8.94022e-06;0.104213
7.4829e-06;0.104197
8.37243e-06;0.104182
8.10341e-06;0.104168
8.52992e-06;0.10415
9.21297e-06;0.104132
9.68213e-06;0.104111
1.08481e-05;0.104083
1.25684e-05;0.104052
1.07534e-05;0.104019
1.11026e-05;0.103992
1.37917e-05;0.103958
1.96452e-05;0.103894
2.20542e-05;0.103786
2.53548e-05;0.103626
3.01307e-05;0.103417
3.41757e-05;0.103172
3.07907e-05;0.102907
2.28799e-05;0.102747
1.47424e-05;0.10266
1.17364e-05;0.10262
1.04597e-05;0.102593
8.90069e-06;0.10257
7.11561e-06;0.102552
6.75477e-06;0.102541
6.31969e-06;0.10253
5.60057e-06;0.102522
4.67278e-06;0.102515
4.39626e-06;0.10251
5.11855e-06;0.102506
6.8508e-06;0.102497
9.2699e-06;0.102478
1.11806e-05;0.102451
1.41277e-05;0.10241
1.62688e-05;0.10236
1.75496e-05;0.102293
1.86024e-05;0.102205
1.81916e-05;0.102117
1.97449e-05;0.102034
2.4265e-05;0.101916
2.52144e-05;0.101774
2.45276e-05;0.10162
2.14342e-05;0.101505
1.67502e-05;0.101412
1.49797e-05;0.101345
1.6137e-05;0.101283
1.29791e-05;0.101239
8.63837e-06;0.101202
7.73706e-06;0.101185
7.2901e-06;0.101172
5.51595e-06;0.101163
4.57662e-06;0.101157
4.45146e-06;0.101152
5.63081e-06;0.101146
7.91261e-06;0.101134
9.41836e-06;0.101114
1.00787e-05;0.101087
1.08175e-05;0.101063
1.14702e-05;0.101037
1.12403e-05;0.101002
8.9803e-06;0.100975
8.59053e-06;0.100953
1.15848e-05;0.10093
1.12575e-05;0.100901
1.09272e-05;0.100865
1.06205e-05;0.100841
1.11441e-05;0.100814
1.30549e-05;0.100782
1.75354e-05;0.100719
1.92341e-05;0.100608
1.94716e-05;0.100496
1.83967e-05;0.10041
1.73951e-05;0.100309
1.50701e-05;0.100241
1.28192e-05;0.100196
1.35826e-05;0.100151
1.53675e-05;0.1001
1.39096e-05;0.100049
1.27009e-05;0.100004
9.68693e-06;0.0999776
7.5341e-06;0.099956
6.15092e-06;0.0999438
4.65537e-06;0.0999361
3.56958e-06;0.099932
3.59582e-06;0.0999293
4.1875e-06;0.0999256
5.69122e-06;0.0999183
6.47222e-06;0.0999086
6.19515e-06;0.0998974
6.74523e-06;0.0998862
8.30112e-06;0.0998725
1.07185e-05;0.0998514
1.19672e-05;0.0998213
1.35899e-05;0.0997784
1.51814e-05;0.09973
1.46788e-05;0.0996749
1.25204e-05;0.0996235
1.1561e-05;0.0995857
1.08313e-05;0.0995613
1.0886e-05;0.0995318
1.32077e-05;0.0994911
1.3971e-05;0.0994387
1.17662e-05;0.0994009
1.00107e-05;0.0993738
9.02545e-06;0.099351
7.56945e-06;0.0993311
7.08494e-06;0.0993182
7.05296e-06;0.0993073
8.28416e-06;0.0992928
1.00729e-05;0.0992689
1.03401e-05;0.099234
9.19091e-06;0.0992049
9.0041e-06;0.099182
9.53774e-06;0.0991625
8.44081e-06;0.0991418
6.37385e-06;0.0991272
5.96215e-06;0.0991167
6.98929e-06;0.0991067
6.66475e-06;0.0990949
5.41692e-06;0.0990868
4.68541e-06;0.0990798
6.13477e-06;0.0990723
7.86827e-06;0.0990574
9.31939e-06;0.0990393
7.9457e-06;0.0990225
7.55009e-06;0.0990052
8.2098e-06;0.0989891
8.25184e-06;0.0989732
8.18198e-06;0.098956
7.42397e-06;0.0989406
7.78591e-06;0.0989257
8.53609e-06;0.0989108
7.7411e-06;0.098893
6.45835e-06;0.0988798
7.45339e-06;0.0988671
1.01732e-05;0.0988482
1.2533e-05;0.0988181
1.26371e-05;0.0987802
1.19006e-05;0.0987382
1.0917e-05;0.0986999
9.45285e-06;0.0986711
7.46292e-06;0.0986544
5.85467e-06;0.0986438
5.13248e-06;0.0986363
5.77127e-06;0.0986287
6.77405e-06;0.0986185
6.85379e-06;0.0986057
7.04743e-06;0.0985927
8.16939e-06;0.0985786
8.47481e-06;0.0985611
9.84996e-06;0.0985335
1.05848e-05;0.0985006
1.04148e-05;0.0984682
1.06764e-05;0.0984428
1.24658e-05;0.0984044
1.15442e-05;0.098371
9.53429e-06;0.0983436
1.02297e-05;0.0983201
1.20002e-05;0.0982891
1.00388e-05;0.0982587
8.84452e-06;0.0982332
9.04322e-06;0.0982149
8.16666e-06;0.0981962
5.71997e-06;0.0981854
3.60438e-06;0.0981791
2.99323e-06;0.0981763
3.34241e-06;0.098174
3.97288e-06;0.098171
5.26585e-06;0.0981652
5.50774e-06;0.0981586
6.00543e-06;0.0981496
7.05057e-06;0.0981385
7.43773e-06;0.0981256
5.88487e-06;0.0981144
5.30543e-06;0.0981071
4.91132e-06;0.0981011
6.35514e-06;0.0980927
6.61408e-06;0.0980823
5.8339e-06;0.0980721
6.3354e-06;0.0980621
7.61318e-06;0.0980498
8.1883e-06;0.098032
9.13629e-06;0.0980113
1.07581e-05;0.0979883
1.42974e-05;0.0979484
1.24658e-05;0.0979059
9.31494e-06;0.0978742
7.56078e-06;0.0978569
7.82788e-06;0.0978424
7.50106e-06;0.0978269
8.15727e-06;0.0978109
9.41533e-06;0.0977915
9.36401e-06;0.0977643
7.99395e-06;0.097744
6.1835e-06;0.0977319
5.84842e-06;0.0977228
4.86943e-06;0.0977163
4.23586e-06;0.0977104
4.81274e-06;0.0977055
4.89632e-06;0.0976999
4.12347e-06;0.0976945
3.86286e-06;0.0976905
3.90741e-06;0.0976868
3.99223e-06;0.0976827
4.35692e-06;0.0976785
4.27631e-06;0.0976738
4.28067e-06;0.0976689
4.07597e-06;0.0976645
3.79585e-06;0.0976605
3.80433e-06;0.097657
4.76501e-06;0.0976522
5.95295e-06;0.0976443
7.50553e-06;0.0976321
8.84769e-06;0.097616
1.04311e-05;0.0975926
1.1411e-05;0.0975578
1.15406e-05;0.0975263
9.2122e-06;0.0974979
8.92466e-06;0.0974807
7.66466e-06;0.0974631
6.71346e-06;0.0974476
5.30842e-06;0.0974387
4.01225e-06;0.0974333
4.4599e-06;0.0974284
4.55355e-06;0.0974235
4.37297e-06;0.0974184
4.8674e-06;0.097414
7.47646e-06;0.0974042
1.17274e-05;0.0973786
1.20889e-05;0.0973374
8.80324e-06;0.0973121
9.70341e-06;0.0972916
1.06823e-05;0.0972662
1.00518e-05;0.0972289
8.05081e-06;0.0972092
7.39237e-06;0.0971962
6.57955e-06;0.0971836
4.72776e-06;0.0971735
3.51308e-06;0.0971695
3.84244e-06;0.0971661
4.41477e-06;0.0971623
4.79967e-06;0.0971564
4.14662e-06;0.0971512
3.75305e-06;0.0971477
3.99804e-06;0.097144
4.35909e-06;0.0971396
4.04243e-06;0.0971347
4.7577e-06;0.0971303
5.64295e-06;0.0971237
6.85666e-06;0.0971114
6.59021e-06;0.0971001
5.21672e-06;0.0970911
4.65842e-06;0.0970843
5.05279e-06;0.0970789
5.08954e-06;0.0970724
4.78912e-06;0.0970659
5.28136e-06;0.0970592
7.26967e-06;0.0970484
7.44614e-06;0.0970328
7.44422e-06;0.0970197
9.36792e-06;0.0970039
1.32694e-05;0.0969723
1.46905e-05;0.0969183
1.23685e-05;0.0968612
1.10878e-05;0.0968299
8.99578e-06;0.096801
6.21557e-06;0.0967854
4.58858e-06;0.096778
4.57998e-06;0.0967729
5.94719e-06;0.0967649
5.89462e-06;0.0967564
5.18323e-06;0.0967481
5.20728e-06;0.0967418
4.52409e-06;0.0967342
3.48828e-06;0.0967299
2.6401e-06;0.0967273
3.13476e-06;0.0967252
3.63647e-06;0.0967225
3.54434e-06;0.0967192
3.12859e-06;0.0967162
3.30664e-06;0.0967134
3.8153e-06;0.0967102
4.35982e-06;0.0967055
4.83126e-06;0.0967001
5.44786e-06;0.0966936
7.198e-06;0.0966821
7.43551e-06;0.096667
5.90287e-06;0.0966561
5.12586e-06;0.0966485
6.47175e-06;0.0966412
8.24582e-06;0.0966247
7.82683e-06;0.0966083
6.2963e-06;0.0965974
5.93105e-06;0.0965883
5.81049e-06;0.096578
5.18031e-06;0.09657
5.37678e-06;0.0965638
6.35254e-06;0.0965556
7.93358e-06;0.0965412
8.63698e-06;0.0965223
9.03958e-06;0.0965
9.1568e-06;0.0964806
9.54705e-06;0.0964559
9.54212e-06;0.0964332
7.12573e-06;0.0964157
5.96465e-06;0.0964054
5.45248e-06;0.0963971
3.94058e-06;0.0963906
3.03734e-06;0.0963873
2.91534e-06;0.0963852
3.33419e-06;0.0963826
3.0665e-06;0.0963796
2.60576e-06;0.0963777
2.85848e-06;0.0963759
3.57254e-06;0.0963733
2.98801e-06;0.0963701
2.85313e-06;0.0963678
3.54234e-06;0.0963652
4.12447e-06;0.0963608
3.46105e-06;0.0963575
3.00468e-06;0.096355
3.79265e-06;0.0963523
5.04299e-06;0.0963468
4.98263e-06;0.0963408
5.71148e-06;0.0963326
9.46259e-06;0.0963192
1.10301e-05;0.0962899
1.07636e-05;0.0962576
7.91818e-06;0.0962372
7.63172e-06;0.0962228
7.68793e-06;0.0962071
6.91647e-06;0.0961926
5.45481e-06;0.0961819
5.25478e-06;0.0961746
5.52403e-06;0.0961657
4.56712e-06;0.0961575
4.19701e-06;0.0961533
4.66107e-06;0.096148
5.03019e-06;0.0961413
3.41341e-06;0.096136
2.25684e-06;0.0961341
1.96089e-06;0.0961331
2.02426e-06;0.0961321
2.17245e-06;0.096131
2.33602e-06;0.0961298
3.00344e-06;0.096128
3.4784e-06;0.0961251
3.27094e-06;0.0961218
2.83047e-06;0.0961196
2.4735e-06;0.0961179
3.00686e-06;0.096116
3.82235e-06;0.0961132
4.10724e-06;0.0961092
5.15044e-06;0.0961034
7.44422e-06;0.0960927
6.99202e-06;0.0960769
6.38251e-06;0.0960648
7.66524e-06;0.0960519
1.07583e-05;0.096027
9.38724e-06;0.0960003
7.31031e-06;0.0959839
6.06252e-06;0.095974
5.5886e-06;0.0959638
4.45943e-06;0.0959568
3.57179e-06;0.0959522
3.46713e-06;0.0959491
3.66076e-06;0.095946
3.28276e-06;0.0959427
2.27103e-06;0.0959407
1.80807e-06;0.0959397
1.98758e-06;0.0959388
1.86066e-06;0.0959377
1.57458e-06;0.095937
1.90874e-06;0.0959362
3.0322e-06;0.0959346
3.29982e-06;0.0959315
3.23615e-06;0.0959286
3.97815e-06;0.0959257
5.18233e-06;0.0959204
5.26532e-06;0.095912
4.91845e-06;0.095905
5.62465e-06;0.0958983
6.06795e-06;0.0958896
4.92901e-06;0.0958815
4.34748e-06;0.095876
5.37788e-06;0.0958705
6.36515e-06;0.0958605
7.21911e-06;0.0958482
7.65708e-06;0.0958357
7.63021e-06;0.0958213
7.07569e-06;0.0958047
5.26981e-06;0.0957951
4.27479e-06;0.0957896
4.09613e-06;0.095785
3.8498e-06;0.0957801
2.60355e-06;0.0957776
1.85814e-06;0.0957763
1.98715e-06;0.0957754
2.1318e-06;0.0957743
1.88182e-06;0.0957734
1.60224e-06;0.0957726
1.8639e-06;0.0957718
2.13038e-06;0.0957707
1.74292e-06;0.0957697
2.0401e-06;0.0957688
3.27535e-06;0.0957671
4.44458e-06;0.0957634
4.78661e-06;0.0957567
5.47668e-06;0.0957505
7.20016e-06;0.0957395
6.87162e-06;0.0957262
6.73066e-06;0.0957152
7.26213e-06;0.0957029
7.69963e-06;0.0956871
5.86997e-06;0.0956738
4.45659e-06;0.0956678
4.33868e-06;0.0956635
3.9702e-06;0.0956585
3.38266e-06;0.0956552
2.94666e-06;0.0956529
4.14276e-06;0.0956496
4.3157e-06;0.0956449
2.73655e-06;0.0956407
2.2899e-06;0.0956395
2.28624e-06;0.0956381
1.88782e-06;0.095637
1.46547e-06;0.0956362
1.53842e-06;0.0956357
2.00679e-06;0.0956346
1.62915e-06;0.0956336
1.54664e-06;0.095633
2.15281e-06;0.0956321
2.76901e-06;0.0956303
2.65949e-06;0.0956284
3.39348e-06;0.0956258
4.39928e-06;0.0956217
3.8918e-06;0.0956162
3.61504e-06;0.0956126
4.92453e-06;0.095608
6.27584e-06;0.0955989
6.38314e-06;0.095588
6.86551e-06;0.0955774
7.04537e-06;0.0955651
5.75495e-06;0.0955529
4.46683e-06;0.0955467
4.20318e-06;0.0955414
4.37529e-06;0.0955359
3.7744e-06;0.0955318
3.88428e-06;0.0955285
3.81377e-06;0.095524
3.01014e-06;0.0955207
2.21854e-06;0.0955191
2.37316e-06;0.0955178
1.98454e-06;0.0955161
1.85191e-06;0.0955153
1.76605e-06;0.0955146
1.9774e-06;0.0955135
1.65652e-06;0.0955125
1.60288e-06;0.0955119
1.83231e-06;0.0955112
2.25941e-06;0.0955098
2.16985e-06;0.0955084
2.51583e-06;0.0955072
2.81048e-06;0.0955053
2.69514e-06;0.0955034
2.52913e-06;0.0955016
3.2358e-06;0.0954998
4.39571e-06;0.0954957
4.81116e-06;0.0954904
5.29e-06;0.0954843
5.97967e-06;0.0954764
6.86897e-06;0.0954641
6.66472e-06;0.0954526
8.47468e-06;0.0954391
8.08296e-06;0.0954198
5.91185e-06;0.0954064
3.67855e-06;0.0954005
3.10129e-06;0.0953971
2.13685e-06;0.0953953
1.62091e-06;0.0953945
1.82706e-06;0.0953939
2.14443e-06;0.0953927
1.74603e-06;0.0953916
1.59064e-06;0.0953909
1.68514e-06;0.0953902
1.46811e-06;0.0953893
1.36794e-06;0.0953888
1.97525e-06;0.0953881
3.19318e-06;0.0953863
3.51077e-06;0.0953823
4.69957e-06;0.0953784
6.45794e-06;0.0953715
7.43277e-06;0.0953551
7.20605e-06;0.0953412
8.25296e-06;0.0953249
7.45546e-06;0.095306
4.70524e-06;0.0952946
3.93122e-06;0.0952905
3.1632e-06;0.0952871
2.464e-06;0.0952848
2.00797e-06;0.0952836
2.33743e-06;0.0952824
2.89583e-06;0.0952808
2.58584e-06;0.0952788
2.7078e-06;0.0952767
2.79702e-06;0.0952747
2.32452e-06;0.0952729
1.91153e-06;0.0952718
2.4781e-06;0.0952705
2.44345e-06;0.0952691
2.02344e-06;0.0952677
2.39003e-06;0.0952664
3.27414e-06;0.0952642
2.91475e-06;0.0952619
2.88951e-06;0.09526
3.30615e-06;0.0952573
3.35321e-06;0.0952534
2.59576e-06;0.0952514
2.62985e-06;0.0952495
2.73616e-06;0.0952478
2.91314e-06;0.0952458
3.69143e-06;0.0952434
5.2466e-06;0.0952377
5.32062e-06;0.0952297
5.40193e-06;0.0952221
5.74795e-06;0.0952136
6.4871e-06;0.0952041
5.55417e-06;0.0951947
7.24376e-06;0.0951843
8.3564e-06;0.0951687
8.17931e-06;0.0951468
6.75665e-06;0.0951355
7.1345e-06;0.0951228
6.6864e-06;0.0951096
5.01063e-06;0.0951004
4.40828e-06;0.0950957
4.53274e-06;0.0950899
3.65657e-06;0.0950858
2.27552e-06;0.0950834
2.8189e-06;0.0950817
2.67963e-06;0.0950795
2.40434e-06;0.0950778
2.36122e-06;0.0950764
2.99641e-06;0.0950736
2.46315e-06;0.0950718
2.17609e-06;0.0950703
2.63696e-06;0.0950685
2.67228e-06;0.0950666
3.12022e-06;0.0950647
4.50383e-06;0.0950609
4.90745e-06;0.0950544
5.06753e-06;0.0950484
5.93638e-06;0.0950413
6.46754e-06;0.0950294
5.8031e-06;0.0950204
6.47243e-06;0.095012
6.17069e-06;0.0950002
3.93495e-06;0.0949923
3.12612e-06;0.0949893
3.40752e-06;0.0949867
3.63102e-06;0.094983
4.12346e-06;0.0949796
5.45483e-06;0.0949738
8.0242e-06;0.0949599
7.35378e-06;0.0949446
7.32829e-06;0.0949302
7.21913e-06;0.0949146
7.00228e-06;0.0949003
7.08271e-06;0.0948893
6.89583e-06;0.0948757
4.76186e-06;0.0948668
3.50967e-06;0.0948621
3.71097e-06;0.0948585
3.26817e-06;0.0948554
2.71085e-06;0.0948533
2.45458e-06;0.0948513
2.30409e-06;0.0948497
1.60819e-06;0.0948488
1.51769e-06;0.0948481
2.05129e-06;0.0948472
2.42868e-06;0.094846
3.60059e-06;0.0948436
6.2649e-06;0.0948382
6.22087e-06;0.0948262
